数据表,,emr_nursing_table_master,表格式病历主表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-所在科室;健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-门（急）诊病历
数据表,,cha_inp_account_master,住院结账主表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额;健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,clinic_dept_code,就诊科室,pat_referral_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,mob_prescribe_interrupt_detail,医嘱中断明细表,,,健康医疗数据规范-医疗应用数据-医嘱信息
数据表,,dru_drug_delivery_record_master,药品配送记录主表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,dic_drug_picture_info,药品图片信息,,,
字段,,operation_time_10,手术日期10,emr_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,old_patient_id,旧数据病人ID,cha_inp_prepay_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,qur_job_inte_exec_log,定时任务接口执行日志,,,
字段,,main_cond_dscr,,mz_mdtrt_d,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,cost_property_code,,dic_drug_dict_old,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,present_address_city,现住址-市,emr_medical_record_data_record,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,sick_id,病人ID,mob_pda_dosage_vein_carry_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,patient_id,接收者患者ID,com_message_pool,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,patient_id,病人ID,set_wallet_account,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,birth_date,出生日期,dm_smi_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
数据表,,ins_base_dict,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,anst_way,麻醉方式,ins_settlement_record_oprninfo,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,price_std_code,价项标准码#|#|,app_outp_except_mtrl_used,,
字段,,patient_id,病人Id,cha_outp_guarantee_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,baby_flag,婴儿标志,cln_scheme_pres_pack_detail,健康医疗数据规范-个人属性数据-人口统计信息-身份类别,
字段,,operation_name_33,手术名称33,emr_case_std_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,pres_outp_pres_record_chn,门诊中药处方附加表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,check_execute_operator,摆药核对人,mob_prescribe_execute_record,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,business_dept_code,业务科室标志代码,dic_price_item_adjust_detail,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,operation_assistant_code_2,第二手术助手,pres_operation_apply_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,operation_name_17,手术名称17,emr_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,dept_code,科室编码,scr_consult_room,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,operation_name_38,手术名称38,emr_case_std_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,event_no,住院号/挂号号#|#|,pat_infectious_report_master,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
数据表,,emr_nursing_p_quality_record,护理病历文书质控记录表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,cn_medicine_type_code,中药类别代码,dm_hyper_drug,,健康医疗数据规范-医疗应用数据-用药信息-药品编码
字段,,event_no,病人住院号,emr_paper_expediting_record,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,patient_id,病人ID,sel_bill_print_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,dru_apply_relation,"大输液请领关系维护 住院维护 病区-药房-药库的请领关系 门诊维护 输液室-药房-药库的请领关系",,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,emr_patient_rollback_record,病人回退表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,name,姓名,por_crisis_record_et,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operation_anesth_method_20,手术麻醉方式20,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,professional_dept_code,专业科室代码,dic_third_dept_dict,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,operation_assistant_group_code_4,第四助手医疗组,pres_operation_apply_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
数据表,,app_lay_print_records,单据打印记录表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,present_addr_village,现住地址-村(街、路、弄等）,dm_hyper_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,patient_id,病人ID#|#|,pres_day_operation_master,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,operation_anes_class_6,麻醉分级6,emr_case_attached_operate_info,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,patient_id,,baby_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,admission_state_4,出院诊断入院病情4,emr_case_diag_info,,健康医疗数据规范-医疗应用数据-入院记录
字段,,operation_id_11,手术ID11,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
数据表,,etpl_dept_dist,标准科室分发表,,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,present_addr_county,现住地址-县（区）,dm_smi_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-住址,
数据表,,zy_report_config,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,sync_ddl_execute_record,DDL语句执行记录表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,dru_drug_ada_dict,HIS和第三方药库,,,
字段,,created_dept_code,创建科室#|DEPT_CODE#|DT_DEPT_DICT,pres_outp_template_master,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,org_code,机构编码,dm_malignancy_diagnose,,
数据表,,ins_disease_examine_info,,,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额;健康医疗数据规范-医疗应用数据-诊断信息-疾病编码;健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,operation_date_23,"手术日期23 格式 yyyy-MM-dd HH:mm:ss",emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,operation_code_38,手术编码38,emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,diag_code_21,诊断编码21,emr_case_std_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
数据表,,emr_nursing_t_item,体温单项目业务表,,,
数据表,,pat_bed_config_master,床位导航配置主表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,com_bed_level_charge_config,床位等级收费配置,,,健康医疗数据规范-卫生资源数据-医院运营数据-财务数据
数据表,,pres_day_chemotherapy_master,日间化疗主表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-所在科室;健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,diag_code_31,诊断编码31,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,patient_id,病人ID,set_wallet_trade_record_old,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,before_balance,操作前余额,set_wallet_trade_record_old,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,,por_schedule_config,门户日程配置表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operation_anesth_doctor_14,手术麻醉师14,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,pres_no,医嘱号/处方号#|#|,app_outp_lay_drug_records,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,updoctor_resi_dept,上级医生住院科室,pat_admission_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,dru_store_unit_config,药品库存单元配置,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,special_patient_kind_code,特殊病人类别代码#|.SPECIAL_PATIENT_KIND#|{1.精准扶贫人员;2.贫困人员},pat_basic_info,健康医疗数据规范-个人属性数据-人口统计信息-身份类别,
字段,,guide_code,疾病编码,mob_dept_illness,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,deptcode,科室代码,mob_feedback_problem,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,apply_dept_name,申请科室名称,set_item_order_detail,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,pres_baby_feed_master,婴儿喂养主表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-护理记录
字段,,operation_date_8,"手术日期8 格式 yyyy-MM-dd HH:mm:ss",emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,id_no,身份证件号码,dm_malignancy_diagnose,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
数据表,,emr_nursing_t_icon,记录所有体温单所用业务图标,,,
数据表,,dic_price_item_dict,价表项目字典,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,last_balance,期末预交款累计款余额,cha_inp_charge_verify_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,request_consultation_dept_code,请求的会诊科室代码#||DIC_DEPT_DICT,emr_consultation_response,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,patient_id,病人ID,pres_operation_apply_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,chief_complaint,主诉,emr_dump_admission_record,,健康医疗数据规范-健康状态数据-主诉
数据表,,set_wallet_account,结算中心钱包账户表,,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号;健康医疗数据规范-个人属性数据-个人身份信息-患者ID,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,baby_flag,婴儿标志#|.baby_flag_dict,pres_inp_pres_print_master,健康医疗数据规范-个人属性数据-人口统计信息-身份类别,
